E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_010716-LOC105333868-CA14	0.487140329523069	1.01667066048377	0.931344852520212	-0.079898053403479	-0.553792207047572	0.120492905917132	1.34877236735183	0.845333226658685	1.31532602863912	-1.41483868432404	-2.18351781097267	-1.83303361534608
XLOC_025957-LOC105342593-CA2	-0.0792313129167077	-0.205293960292273	0.0275123523071983	0.286916330658894	0.359417142446386	-0.0570950242599437	-0.22985596513734	-0.0184297919862892	-0.305990071656577	-0.0288856790887415	0.0485220635394512	0.202413916385947
XLOC_008024-LOC105327172-nacrein	-1.01747457947344	-0.864433659020591	-0.826905195000545	-0.350057569786593	-0.506544701140481	0.685267065145933	-0.108318584443321	-0.272059145040568	0.0191752296191403	1.07209004401646	1.32763409074545	0.841627004378541
XLOC_033926-LOC105335878-nacrein	1.45097988022231	0.895625175626645	0.152281042550481	-0.215576219932794	-0.364972322771662	0.471819929206074	-0.719778316050906	0.199458143093825	-0.390662296818737	0.055730814351211	-0.703681498866175	-0.831224330610258
XLOC_018325-LOC105322241	1.39067127618411	1.86176933898421	-0.30842708504529	0.975654488521435	2.0055356974607	0.0110727603710057	-13.0018044829933	-0.609126291617986	0.607954050938746	2.85495207024117	1.76434584947773	2.44740232747751
