C_38_FPKM	C_51_FPKM	E_38_FPKM	E_51_FPKM
LOC105321335-XLOC_016535-E3_ubiquitin-protein_ligase_PDZRN3-B	-0.0791781847576445	-0.654483391483416	0.511967217535416	0.221694358705648
LOC105348843-XLOC_013517-NF-kappa-B_essential_modulator	1.60928081007769	-0.247581219176899	-2.37681354200762	1.01511395110684
LOC105323598-XLOC_026069-TNF_receptor-associated_factor_3	-1.13428135679023	0.680390024030231	-0.494733010984891	0.948624343744887
LOC105339938-XLOC_031749-ankyrin-1	0.698211021582896	-0.0241450193919519	-0.216450303206445	-0.457615698984499
LOC105331346-XLOC_005891-fibrinolytic_enzyme,_isozyme_C	1.27010214847239	-2.13019388964264	1.77419624788564	-0.914104506715386
LOC105325572-XLOC_031539-nuclear_factor_NF-kappa-B_p105_subunit	0.462864142956557	-0.0755430157869625	0.0785211461903916	-0.465842273359991
LOC105339254-XLOC_021183-protein_phosphatase_1B	-0.239306651437518	0.536723370766025	-0.0194119596887399	-0.278004759639767
LOC105319044-XLOC_023736-p65_homolog	0.63062549416907	-0.761518042515965	0.0248058306194583	0.10608671772744
LOC105327844-XLOC_010144	0.73836405787301	0.683087143191042	-1.34697537610529	-0.0744758249587649
LOC105327844-XLOC_012811	0.149601729523122	-0.230913350785841	0.602347820892406	-0.521036199629688
