E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000239	-0.357117606028746	-1.03151784534297	-1.75200933304591	0.922176675114391	0.397307974036354	0.984943170676171	0.0504837052344795	0.652917053697232	-1.43412890758463	0.672312488718574	1.60763869217336	-0.713006067648292
XLOC_000240	-0.400010924845605	-0.407069378537142	-0.66025759636177	-0.231792931466349	-0.282708215756871	-0.697992671101078	0.0951465652932555	-0.190015855018146	-0.146389675936122	1.43109019105824	1.37961411603818	0.110386376633409
XLOC_000245	1.58598212953145	3.89321648570572	3.1903389321946	-1.5110072497373	-1.5110072497373	-1.5110072497373	-0.0763406834438722	0.0878528396444058	0.384993794791453	-1.5110072497373	-1.5110072497373	-1.5110072497373
XLOC_000246	1.91886033115215	2.01034407387226	1.96604755984557	-1.66244265123409	-1.16641060707194	-1.36446837177678	1.38100557756573	1.64006769735992	1.33762071035778	-1.77651567979173	-2.38747376184375	-1.89663487843512
XLOC_000248	1.05223523156416	0.635848416380831	0.562242503230628	-0.871513378531592	-1.04273670260105	-0.262605669326081	0.00777177682063446	0.366809006608472	-0.14714740389007	0.0934435197752101	-0.396255426944021	0.00190812691288755
XLOC_000249	0.278455229363133	0.691086209790998	0.27351897712103	-0.463630490739461	-0.0830458149732776	-0.20365184255804	-0.198004144397998	-0.598887504958868	-0.0730543604920042	0.377804499517757	-0.058358797236882	0.0577680395636122
XLOC_000251	2.22010384862264	-0.0189858039033826	1.67845553097891	-1.54477982314109	-1.54477982314109	-1.54477982314109	-1.54477982314109	2.56226582250565	-1.54477982314109	1.25098879578092	-1.54477982314109	1.57585074486179
XLOC_000255	-0.7662157656116	-0.167814832864973	0.139293397338673	-0.119004442506403	-0.166300759253599	-0.101803071175591	-0.308337416890321	-0.335577369323508	-0.136383785946447	0.647295515258772	0.734737104223177	0.580111426751818
XLOC_000263	-1.51569213553718	0.0101018837005258	2.44712385085967	-1.51569213553718	-1.51569213553718	-1.51569213553718	1.73466073680728	0.0831679538445198	0.380308908991567	0.474174948103826	0.900773253141141	0.0324570067002001
XLOC_000273	6.08716496104923	5.51232264796466	5.74499402340534	-4.11405986912365	-4.11405986912365	-2.09898811062498	-0.084714468340624	-0.187748565703953	-2.21805882459491	-2.12419278548265	-1.69759448044533	-0.705064658979473
XLOC_000281	0.178046637916033	0.398286479118365	0.37222623957449	0.633586159713779	0.734123408112174	0.585367581025912	-1.15106240688193	-0.770001212819444	-0.958249543111539	0.0198440704667036	0.0154475899464437	-0.0576150030609881
XLOC_000290	2.08205868650328	0.616880105506195	2.42619201147994	-0.691031536434229	1.36383897708667	0.578744380336941	0.489101850361205	0.0639490068163204	1.35401958429343	-2.76125102198325	-2.76125102198325	-2.76125102198325
XLOC_000296	0.523843367519895	1.59889819618571	0.539769473750707	1.13662541230222	-0.460192651131405	-2.02600813564367	2.47097970673248	2.04549815636655	1.94990839518518	-1.24531127522034	-4.04107989414235	-2.49293075190497
XLOC_000297	2.45539730238194	2.11382553924128	2.45003471189031	-0.30670603023197	-0.123470197228682	-0.623961823233539	0.489134992987772	0.132138882432196	0.17576506151422	-2.6529123654165	-2.22631406037919	-1.88293201395784
XLOC_000298	1.57812174446917	2.68791137391659	2.54968458283193	-0.293382771657087	-1.79554246874517	-0.35917783870305	-0.00737402465624992	0.227138062396458	0.973045106535928	-3.69917324102324	-1.28270785234492	-0.578542673020364
